"glottocode","society","family","macroarea","continent","vitality","Pop_area","Pop_indiv","EA005","EA015","EA015_2","EA033","EA043","EA202","per_wetqu","n_warm_month","elevSD","lang_rich","phylo_rich","id","Long","Lat"
"mand1415","Shantung","sino1245","Eurasia","Asia",1,0,1,7,"endogamy","yes",4,"unilineal",NA,0.271637426900585,0.416666666666667,0.0858617548384402,0.00111731843575419,0.0163934426229508,"490",118,37
"mand1425","Mondari","nilo1247","Africa","Africa",1,0.0222869195434385,0,5,"exogamy","yes",0,"unilineal",0.000274662592698625,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",31,6
"mand1446","Mandan","siou1252","North America","Americas",0,0.0000583488023452412,0.00000000714285714285714,5,"agamy","no",1,"unilineal",0.00000341250115171914,0.121052631578947,0.25,0.0210073421837255,0.00446927374301676,0.0327868852459016,"324",-101,47
"mang1401","Mangarevans","aust1307","Papunesia","Pacific",0.6,0.00519176976501907,0.0000019047619047619,4,"agamy","no",2,"non-unilineal",0.000037162512542348,0.49093567251462,1,0.409385050884626,0.0603351955307263,0.0655737704918033,"835",-134.97,-23.12
"mans1258","Mansi","ural1272","Eurasia","Asia",0.6,0.000795122740627977,0.00000327380952380952,0,"exogamy","no",0,"non-unilineal",0.0000159125053704706,0.107017543859649,0,0.149981123186692,0.00223463687150838,0,"105",62,63
"mans1267","Tigre","afro1255","Africa","Africa",NA,0.0202060679534147,NA,2,"agamy","no",1,"unilineal",0.000312162605354879,0.0467836257309941,1,0.315967084691913,0.00670391061452514,0.0163934426229508,"800",39,17
"mans1267","Beni-Amer","afro1255","Africa","Africa",NA,0.0202060679534147,NA,1,"agamy","no",2,"unilineal",0.00112466287957372,0.0467836257309941,1,0.315967084691913,0.00670391061452514,0.0163934426229508,"800",38,18
"manz1243","Mandja","atla1278","Africa","Africa",1,0.015745347966607,0.000261904761904762,9,"exogamy","yes",0,"unilineal",0.000299662601136128,0.416374269005848,1,0.0380125151525025,0.0614525139664804,0.0327868852459016,"1032",18,6
"maor1246","Māori","aust1307","Papunesia","Pacific",0.6,0.00313214315791454,0.0000714285714285714,4,"endogamy","yes",1,"non-unilineal",0.000525912677495529,0.295906432748538,0.583333333333333,0.312534354935159,0.0402234636871508,0.0327868852459016,"545",176.31,-38.41
"mapu1245","Mapuche","arau1255","South America","Americas",0.6,0,0.000238095238095238,6,"exogamy","yes",0,"unilineal",NA,0.112573099415205,0.583333333333333,0.0121233386535336,0,0,"465",-68,-39
"maqu1238","Ye'kuana","cari1283","South America","Americas",0.6,0.000422574719601639,0.00000657142857142857,3,"exogamy","no",0,"non-unilineal",NA,0.801461988304094,1,0.251789009620061,0.0279329608938547,0.114754098360656,"1078",-65,3
"mara1382","Maras","sino1245","Eurasia","Asia",0.8,0.562977040853479,0.0000261904761904762,6,"agamy","no",1,"unilineal",NA,0.627777777777778,1,0.0684369221743805,0.140782122905028,0.0655737704918033,"696",93,22
"marg1265","Margi","afro1255","Africa","Africa",1,0.0455479992260443,0.000188095238095238,6,"endogamy","yes",1,"unilineal",0.000624662710823665,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",13,11
"mari1414","Madia","drav1251","Eurasia","Asia",1,0.083895851765964,0.000196428571428571,5,"exogamy","yes",1,"unilineal",0.000143412548401735,0.479239766081871,1,0.229240387645047,0.0379888268156425,0.0327868852459016,"807",81,19
"mari1440","Maricopa","coch1271","North America","Americas",0.4,0.000393248349577567,0.00000019047619047619,3,"agamy","no",1,"unilineal",0.00000841250283921971,0.189473684210526,0.666666666666667,0.210993771119737,0.017877094972067,0.0327868852459016,"611",-113,33
"masa1299","Gisu","atla1278","Africa","Africa",1,0.134176765283295,0.00133333333333333,6,"exogamy","yes",1,"unilineal",0.00312466355457395,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",34,1
"masa1300","Maasi","nilo1247","Africa","Africa",0,0.134176765283295,0.000702380952380952,0,"agamy","no",1,"unilineal",0.000155912552620487,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",36,-2
"masa1322","Masa","afro1255","Africa","Africa",1,0.00742392443819241,0.000154761904761905,5,"exogamy","yes",0,"unilineal",NA,0.281578947368421,1,0.0552872527517604,0.0893854748603352,0.0983606557377049,"913",16,10
"matt1238","Mattole-Bear River","atha1245","North America","Americas",0,0.0000139232414377086,0,0,"exogamy","no",0,"non-unilineal",NA,0.0798245614035088,0.166666666666667,0.119757651455615,0.0569832402234637,0.245901639344262,"410",-123.47,40.35
"mbal1257","Mbala","atla1278","Africa","Africa",1,0.0436086559648634,0.000238095238095238,6,"exogamy","yes",NA,"unilineal",NA,0.386842105263158,1,0.0737148317526662,0.0324022346368715,0,"972",18,-5
"mban1263","Mbandja","atla1278","Africa","Africa",1,0.015745347966607,0.000419047619047619,6,"exogamy","yes",NA,"unilineal",0.000999662837386208,0.416374269005848,1,0.0380125151525025,0.0614525139664804,0.0327868852459016,"1032",21,4
"mbes1238","Bombesa","atla1278","Africa","Africa",1,0.00693792081463988,0.00001,8,"exogamy","yes",0,"unilineal",NA,0.368713450292398,1,0.0189123628142398,0.0301675977653631,0.0163934426229508,"1093",23,1
"mbug1242","Mbugwe","atla1278","Africa","Africa",0.8,0.0425474791850164,0.0000285714285714286,4,"agamy","no",NA,"non-unilineal",0.0000934125315267294,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",36,-4
"mbul1258","Baga","atla1278","Africa","Africa",0.6,0.069319650829854,0.00000595238095238095,5,"endogamy","yes",1,"unilineal",0.000537162681292405,0.582456140350877,1,0.202007113447926,0.0804469273743017,0.0327868852459016,"967",-14,10
"mbum1254","Mbum","atla1278","Africa","Africa",1,0.0668358393569836,0.000045952380952381,4,NA,NA,1,"unilineal",0.000312162605354879,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",14,7
"mbya1239","Cayua","tupi1275","South America","Americas",0.8,0.000152612909916755,0.0000195238095238095,5,"agamy","no",0,"non-unilineal",0.0000246625083235966,0.298538011695906,1,0.0911743179691455,0.0122905027932961,0.0491803278688525,"674",-54,-26
"meen1242","Bodi","surm1244","Africa","Africa",0.6,0.0801260111243008,0.0000952380952380952,3,NA,NA,1,"unilineal",0.0000321625108548474,0.173976608187135,1,0.327058999443162,0.0793296089385475,0.131147540983607,"1035",35,5
"meke1243","Mekeo","aust1307","Papunesia","Pacific",1,0.0157671554967902,0.0000226190476190476,6,"endogamy","yes",0,"unilineal",0.0000384125129642231,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",147,-9
"mend1266","Mende","mand1469","Africa","Africa",1,0.069319650829854,0.00176190476190476,7,"endogamy","yes",1,"unilineal",NA,0.582456140350877,1,0.202007113447926,0.0804469273743017,0.0327868852459016,"967",-11,8
"meno1252","Menominee","algi1248","North America","Americas",0.4,0.0000180915299346525,0.0000000464285714285714,2,"exogamy","yes",1,"unilineal",0.000019662506636096,0.155555555555556,0.166666666666667,0.156415316307224,0,0,"325",-88,46
"ment1249","Mentaweians","aust1307","Papunesia","Asia",1,0.246926689592856,0.0000690476190476191,6,"endogamy","yes",0,"non-unilineal",0.000124662542073608,0.44093567251462,1,0.023307070241293,0.0502793296089385,0.0327868852459016,"1106",100.23,-2.93
"meri1243","Merina","aust1307","Africa","Africa",NA,0.0425802248541981,NA,7,"agamy","no",3,"non-unilineal",0.0124996667186375,0.491228070175439,1,0.0931300752875061,0.0134078212290503,0.0163934426229508,"744",46,-19
"meri1244","Miriam","east2503","Papunesia","Pacific",0.6,0.0157671554967902,0.000000380952380952381,6,"exogamy","yes",0,"unilineal",NA,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",144.06,-9.91
"meru1245","Meru","atla1278","Africa","Africa",1,0.134176765283295,0.00207142857142857,6,"exogamy","yes",0,"unilineal",0.00318716357566771,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",35,0
"mesc1238","Mescalero","atha1245","North America","Americas",0.6,0.0000253715615803567,0.00000214285714285714,1,"agamy","no",0,"non-unilineal",NA,0.112280701754386,0.416666666666667,0.141663305874812,0.00670391061452514,0.0491803278688525,"509",-103,33
"mesc1238","Chiricahua","atha1245","North America","Americas",0.6,0.000393248349577567,0.00000214285714285714,0,"agamy","no",0,"non-unilineal",0.0000121625041048451,0.189473684210526,0.666666666666667,0.210993771119737,0.017877094972067,0.0327868852459016,"611",-108,31
"mesk1242","Fox","algi1248","North America","Americas",0.4,0.000119711653577596,0.000000297619047619048,4,"agamy","no",1,"non-unilineal",0.0000246625083235966,0.177777777777778,0.416666666666667,0.0214311957685711,0.00223463687150838,0.0163934426229508,"413",-95,45
"meso1252","Madan","afro1255","Eurasia","Asia",1,0.0257768118508929,0.0136904761904762,3,"endogamy","yes",NA,"unilineal",0.00499966418738666,0.060233918128655,0.75,0.00796772868003885,0.00893854748603352,0.0327868852459016,"582",47,31
"meta1238","Widikum","atla1278","Africa","Africa",1,0.0668358393569836,0.000103571428571429,7,"exogamy","yes",NA,"unilineal",0.00116216289222998,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",10,6
"mezq1235","Otomí","otom1299","North America","Americas",1,0.00519176976501907,0.000119047619047619,8,NA,NA,NA,"non-unilineal",NA,0.49093567251462,1,0.409385050884626,0.0603351955307263,0.0655737704918033,"835",-99,20
"miam1252","Myaamia","algi1248","North America","Americas",0,0.0000158119971628863,0.00000238095238095238,4,NA,NA,1,"unilineal",0.0000746625251986023,0.177777777777778,0.333333333333333,0.0410230223779221,0.00558659217877095,0.0163934426229508,"414",-86,40
"midd1325","Kazan tatar","turk1311","Eurasia","Asia",NA,0.0337045202682576,NA,6,"agamy","no",4,"non-unilineal",0.00844240284931096,0.101169590643275,0.25,0.0325364508573541,0.00558659217877095,0.0163934426229508,"225",50,55
"midg1235","Dani","nucl1709","Papunesia","Asia",1,0.0157671554967902,0.0000595238095238095,9,"agamy","no",1,"unilineal",0.000624662710823665,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",139,-4
"mido1240","Midobi","nubi1251","Africa","Africa",1,0.000495707920209478,0.0000595238095238095,1,NA,NA,1,"unilineal",NA,0.0204678362573099,1,0.0203713447718599,0.00111731843575419,0.0163934426229508,"798",27,16
"mika1239","Seminole","musk1252","North America","Americas",0.6,0.000854282043514291,0.000000476190476190476,NA,"exogamy","yes",NA,"unilineal",0.00000185000062437521,0.298245614035088,0.75,0.00557358721954639,0.00558659217877095,0.0491803278688525,"615",-81,27
"mikm1235","Mi'kmaq","algi1248","North America","Americas",0.6,0.0000917059652387535,0.0000106666666666667,0,"agamy","no",1,"non-unilineal",0.00000341250115171914,0.204093567251462,0.166666666666667,0.153324469691874,0.00670391061452514,0.0163934426229508,"327",-65,47
"mina1268","Minangkabau","aust1307","Papunesia","Asia",1,0.246926689592856,0.00658333333333333,7,"endogamy","yes",2,"unilineal",0.0249996709373889,0.44093567251462,1,0.023307070241293,0.0502793296089385,0.0327868852459016,"1106",101,-1
"misk1235","Miskito","misu1242","North America","Americas",1,0.0110592509364854,0.000183333333333333,2,"agamy","no",1,"non-unilineal",0.000187162563167365,0.448830409356725,1,0.116589349920605,0.0279329608938547,0.0819672131147541,"955",-85,13
"miya1259","Miyakans","japo1237","Eurasia","Asia",0.4,0.383989571318484,0.0000805392857142857,8,"endogamy","no",NA,"non-unilineal",0.000649662719261168,0.291228070175439,0.833333333333333,0.118075266018569,0.140782122905028,0.0983606557377049,"700",125.32,24.79
"mmen1238","Fungom","atla1278","Africa","Africa",0.6,0.0668358393569836,0.0000416666666666667,8,"endogamy","yes",NA,"unilineal",0.000249662584261122,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",10,7
"moba1244","Moba","atla1278","Africa","Africa",1,0.0594162026113857,0.000225,7,NA,NA,1,"unilineal",0.000599662702386162,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",1,11
"moch1256","Chagga","atla1278","Africa","Africa",1,0.0425474791850164,0.000710714285714286,6,"exogamy","yes",1,"unilineal",0.00296216349973018,0.262280701754386,1,0.132191600913947,0.0681564245810056,0.0655737704918033,"975",37,-3
"mode1248","Greeks","indo1319","Eurasia","Europe",0.4,0.118750016395449,0.0127380952380952,6,"agamy","no",3,"non-unilineal",NA,0.113450292397661,0.25,0.316626041452721,0.0335195530726257,0.0327868852459016,"383",23,39
"mogh1245","Moghol","mong1349","Eurasia","Asia",0,0.0235457643793515,0.000000238095238095238,6,"endogamy","no",NA,"unilineal",0.000037162512542348,0.0795321637426901,0.416666666666667,0.722660194793791,0.00782122905027933,0.0163934426229508,"483",63,34
"moha1256","Mojave","coch1271","North America","Americas",0.2,0.00218073854509906,0.0000000892857142857143,4,"agamy","no",1,"unilineal",0.0000496625167610994,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-114,35
"moke1242","Moken","aust1307","Eurasia","Asia",0.6,0.132106594932544,0.00000833333333333333,0,"agamy","no",0,"non-unilineal",NA,0.515789473684211,1,0.179974265072122,0.0759776536312849,0.0491803278688525,"927",98.28,11.78
"mokp1239","Kpe","atla1278","Africa","Africa",0.8,0.0668358393569836,0.0000383333333333333,5,"endogamy","yes",0,"non-unilineal",0.000474662660198648,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",9.27,4.22
"mold1248","Moldovans","indo1319","Eurasia","Europe",NA,0.186335521714947,NA,6,"agamy","no",4,"non-unilineal",0.0115121663853562,0.150584795321637,0.416666666666667,0.0699049434374976,0.00558659217877095,0.0163934426229508,"298",29,47
"moli1248","Molima","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.00000477380952380952,6,"endogamy","yes",NA,"non-unilineal",0.0000171625057923457,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",151,-10
"momj1237","Vere","atla1278","Africa","Africa",1,0.0455479992260443,0.000123809523809524,7,NA,NA,0,"non-unilineal",0.000124662542073608,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",13,9
"mono1275","Western Mono","utoa1244","North America","Americas",0.2,0.00218073854509906,0.0000000464285714285714,0,"agamy","no",0,"unilineal",0.00000591250199546942,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-119,37
"mono1275","Tunava (Deep Springs and Fish Lake)","utoa1244","North America","Americas",0.2,0.00218073854509906,0.0000000464285714285714,0,"agamy","no",0,"non-unilineal",0.00000122500041343764,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-118,37
"mono1275","Eastern Mono","utoa1244","North America","Americas",0.2,0.00218073854509906,0.0000000464285714285714,0,"exogamy","no",0,"non-unilineal",0.0000121625041048451,0.0672514619883041,0.333333333333333,0.469101390146571,0.0391061452513966,0.131147540983607,"507",-118,37
"mont1268","Montagnais","algi1248","North America","Americas",0.8,0.0000917059652387535,0.0000100952380952381,0,"agamy","no",0,"non-unilineal",0.00000841250283921971,0.204093567251462,0.166666666666667,0.153324469691874,0.00670391061452514,0.0163934426229508,"327",-72,48
"moro1285","Moro","heib1242","Africa","Africa",0.8,0.00444092785305915,0.0000357142857142857,6,"endogamy","yes",0,"unilineal",0.000249662584261122,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",30,11
"mort1237","Nomoians","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.00000702380952380952,5,"endogamy","yes",NA,"unilineal",0.00001091250368297,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",152.74,6.89
"moru1253","Moru","cent2225","Africa","Africa",1,0.0222869195434385,0.0000833333333333333,5,"exogamy","yes",1,"unilineal",0.000249662584261122,0.287426900584795,1,0.0418129843894181,0.0502793296089385,0.0655737704918033,"1034",30,5
"moss1236","Mossi (Yatenga)","atla1278","Africa","Africa",1,0.0594162026113857,0.00595238095238095,7,"endogamy","yes",2,"unilineal",0.0212496696717635,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-2,13
"moss1236","Mossi (Ouagadougou)","atla1278","Africa","Africa",1,0.0594162026113857,0.00595238095238095,6,"endogamy","yes",3,"unilineal",0.0162496679842629,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-2,12
"mota1237","Mota","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.00000107142857142857,6,"endogamy","yes",0,"unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",167.7,-13.84
"motu1246","Motu","aust1307","Papunesia","Pacific",1,0.0157671554967902,0.0000464285714285714,5,"endogamy","yes",0,"non-unilineal",0.0000871625294173537,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",147,-9
"mpon1252","Pondo","atla1278","Africa","Africa",NA,0.0796389147723403,NA,5,"exogamy","no",2,"unilineal",0.00324966359676146,0.187426900584795,0.25,0.266656469796715,0.00335195530726257,0.0163934426229508,"527",30,-31
"mpuo1241","Bunda","atla1278","Africa","Africa",1,0.0436086559648634,0.000196428571428571,7,"exogamy","yes",2,"unilineal",NA,0.386842105263158,1,0.0737148317526662,0.0324022346368715,0,"972",19,-5
"mudu1242","Kombe","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.0000104761904761905,3,"endogamy","yes",NA,"unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",149.53,-4.67
"mukh1238","Reddi","drav1251","Eurasia","Asia",1,0.083895851765964,0.0000353571428571429,6,"agamy","no",1,"unilineal",NA,0.479239766081871,1,0.229240387645047,0.0379888268156425,0.0327868852459016,"807",82,18
"mund1320","Kol","aust1305","Eurasia","Asia",1,0.382330075078945,0.0018452380952381,7,"exogamy","no",1,"non-unilineal",0.00117466289644873,0.478654970760234,1,0.123644500245579,0.0715083798882682,0.0655737704918033,"695",85,22
"mund1325","Mundang","atla1278","Africa","Africa",1,0.0455479992260443,0.000227380952380952,5,"endogamy","yes",1,"unilineal",0.00112466287957372,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",14,10
"mund1330","Munduruku","tupi1275","South America","Americas",0.6,0.0000419397846945114,0.0000120238095238095,4,"agamy","no",0,"unilineal",0.0000146625049485954,0.551754385964912,1,0.0130852000020561,0.00782122905027933,0.0655737704918033,"1019",-58,-6
"mung1266","Bali Nyonga","atla1278","Africa","Africa",1,0.0668358393569836,0.0000596428571428571,6,"endogamy","yes",NA,"unilineal",0.000287162596917376,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",10,6
"muon1246","Muong","aust1305","Eurasia","Asia",1,0.299904637736561,0.00135714285714286,5,"exogamy","yes",2,"unilineal",0.00312466355457395,0.335087719298246,0.666666666666667,0.18479231044417,0.157541899441341,0.0655737704918033,"698",105,21
"mura1272","Barama River Carib","cari1283","South America","Americas",NA,0.00949148237202029,NA,4,"agamy","no",0,"non-unilineal",0.00000716250241734457,0.484795321637427,1,0.208378494467402,0.0324022346368715,0.0819672131147541,"1079",-59,5
"murr1258","Murriny Patha","sout2772","Australia","Pacific",0.6,0.00039928006565778,0.00000170238095238095,0,"exogamy","yes",0,"unilineal",0.00000186250062859396,0.197076023391813,1,0.00352758871603869,0.102793296089385,0.262295081967213,"758",130,-14
"muru1274","Witoto","huit1251","South America","Americas",0.6,0.00015383227903435,0.00000809523809523809,4,"exogamy","yes",0,"unilineal",0.000187162563167365,0.555555555555556,1,0.0174935633962585,0.0491620111731844,0.163934426229508,"1137",-74,-1
"musg1254","Musgu","afro1255","Africa","Africa",1,0.0455479992260443,0.0000732142857142857,6,NA,NA,NA,"unilineal",NA,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",15,11
"mwer1247","Nyasa","atla1278","Africa","Africa",0.8,0.0458848237120617,0.00000714285714285714,5,"exogamy","no",NA,"unilineal",NA,0.480409356725146,1,0.0894505202088035,0.0346368715083799,0,"857",35,-13
"myen1241","Mpongwe","atla1278","Africa","Africa",1,0.00892748254461349,0.0000555952380952381,8,"endogamy","yes",0,"unilineal",NA,0.391228070175439,1,0.0634619918964737,0.0748603351955307,0.0163934426229508,"1091",10,-2
"naka1262","Lakalai","aust1307","Papunesia","Pacific",1,0.00608773107519681,0.0000154761904761905,4,"endogamy","yes",0,"non-unilineal",NA,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",150.81,-5.5
"nama1265","Nama","khoe1240","Africa","Africa",NA,0.00168707134946621,NA,0,"exogamy","yes",1,"unilineal",0.0000309125104329723,0.0842105263157895,0.75,0.0385195233846553,0.0100558659217877,0.0491803278688525,"630",18,-26
"namb1293","Keraki","more1255","Papunesia","Pacific",1,0.0157671554967902,0.000000845238095238095,7,"exogamy","yes",0,"unilineal",0.00000841250283921971,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",142,-9
"nana1257","Nanai","tung1282","Eurasia","Asia",0.6,0.0000161340263957231,0.00000463095238095238,2,NA,NA,1,"unilineal",0.000000912500307968854,0.207017543859649,0.25,0.070020857406599,0.00670391061452514,0.0163934426229508,"310",132,47
"nand1266","Nandi","nilo1247","Africa","Africa",1,0.134176765283295,0,5,"agamy","no",1,"non-unilineal",0.001412162976605,0.191520467836257,1,0.332952932624413,0.0770949720670391,0.0491803278688525,"1095",35,0
"nank1249","Nankanse","atla1278","Africa","Africa",NA,0.0594162026113857,NA,6,"exogamy","yes",0,"non-unilineal",0.000874662795198693,0.328070175438597,1,0.0131360501958677,0.0670391061452514,0.0655737704918033,"910",-1,10
"nara1262","Nara","","Africa","Africa",1,0.0202060679534147,0.0000969047619047619,7,NA,NA,0,"unilineal",0.000118412539964232,0.0467836257309941,1,0.315967084691913,0.00670391061452514,0.0163934426229508,"800",38,16
"naro1249","Naron","khoe1240","Africa","Africa",0.8,0.0131292041888767,0.0000119047619047619,0,"exogamy","no",0,"non-unilineal",0.00000341250115171914,0.255263157894737,1,0.0342681336608319,0.0212290502793296,0.0163934426229508,"741",24,-20
"nask1242","Naskapi","algi1248","North America","Americas",0.8,0.000223611309992305,0.0000014047619047619,0,"agamy","no",0,"non-unilineal",NA,0.095906432748538,0,0.0378413201455424,0.00111731843575419,0,"179",-70,58
"natc1249","Natchez","","North America","Americas",0,0.000374132839048613,0,5,"agamy","no",1,"non-unilineal",NA,0.262573099415205,0.75,0.00597543213025932,0.0145251396648045,0.0655737704918033,"614",-91,32
"natu1246","Santa Cruz Islanders","aust1307","Papunesia","Pacific",1,0.00608773107519681,NA,5,"agamy","no",0,"unilineal",0.0000309125104329723,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",165.85,-10.73
"naur1243","Nauruans","aust1307","Papunesia","Pacific",0.6,0.00608773107519681,0.00000714285714285714,6,"agamy","no",1,"non-unilineal",0.0000409125138079734,0.658187134502924,1,0.145290685407011,0.403351955307263,0.278688524590164,"994",166.92,-0.53
"nava1243","Navajo","atha1245","North America","Americas",1,0.000674669334323061,0.000177380952380952,4,"agamy","no",0,"unilineal",0.000624662710823665,0.0567251461988304,0.333333333333333,0.149743387802723,0.0111731843575419,0.0819672131147541,"508",-110,37
"ndas1238","Kota","atla1278","Africa","Africa",1,0.00892748254461349,0.00000539285714285714,6,"endogamy","yes",0,"unilineal",NA,0.391228070175439,1,0.0634619918964737,0.0748603351955307,0.0163934426229508,"1091",14,1
"ndau1241","Ndau","atla1278","Africa","Africa",1,0.0877417491994724,0.00188095238095238,5,"exogamy","yes",NA,"non-unilineal",0.00124966292176124,0.336842105263158,0.833333333333333,0.115143160751056,0.0212290502793296,0.0163934426229508,"742",34,-20
"ndon1254","Ambo","atla1278","Africa","Africa",1,0.00603786720039092,0.000960714285714286,5,NA,NA,2,"unilineal",0.000749662753011179,0.20233918128655,1,0.0111283822160241,0.0111731843575419,0.0327868852459016,"740",16,-17
"ndoo1241","Ndoro","atla1278","Africa","Africa",0.8,0.0668358393569836,0.0000719047619047619,7,"agamy","no",0,"unilineal",0.0000209125070579711,0.460818713450292,1,0.114006232992366,0.283798882681564,0.0491803278688525,"1031",11,7
"ndyu1242","Ndyuka","indo1319","South America","Americas",1,0.0003494415189938,0.000018452380952381,8,"exogamy","yes",1,"unilineal",0.000187162563167365,0.515789473684211,1,0.0635762509890781,0.017877094972067,0.0655737704918033,"1140",-54,5
"neap1235","Neapolitans","indo1319","Eurasia","Europe",0.8,0.145174758299422,0.00839285714285714,8,"endogamy","no",3,"non-unilineal",NA,0.0988304093567251,0.5,0.217515164305239,0.0201117318435754,0.0655737704918033,"475",14.25,40.89
"nege1240","Negri Sembilan","aust1307","Eurasia","Asia",0.8,0.246926689592856,0.000604166666666667,8,"exogamy","yes",3,"unilineal",NA,0.44093567251462,1,0.023307070241293,0.0502793296089385,0.0327868852459016,"1106",102.25,2.58
"negi1245","Negidal","tung1282","Eurasia","Asia",0.4,0.00000568074039948088,0.000000178571428571429,0,"exogamy","yes",0,"unilineal",0.00000491250165796931,0.206432748538012,0.166666666666667,0.289135097031449,0.00335195530726257,0.0163934426229508,"233",134,52
"nene1249","Yurak-Samoyeds","ural1272","Eurasia","Asia",0.6,0.000113252977390925,0.0000372619047619048,0,"exogamy","no",0,"unilineal",NA,0.101754385964912,0,0.00780912985571631,0.00111731843575419,0,"106",75,68
"nets1241","Netsilik","eski1264","North America","Americas",NA,0.000014473223947722,NA,0,"agamy","no",0,"non-unilineal",0.00000291250098296908,0.0660818713450292,0,0.0737772351708952,0,0,"119",-96,69
"nezp1238","Nez Perce","saha1239","North America","Americas",0.2,0.0000585478091745224,0.000000238095238095238,0,"exogamy","no",1,"non-unilineal",0.0000746625251986023,0.168713450292398,0.166666666666667,0.170816757378299,0.0357541899441341,0.114754098360656,"322",-115,45
"ngab1239","Ngäbe","chib1249","North America","Americas",1,0.0110592509364854,0.000152380952380952,4,NA,NA,NA,"unilineal",0.000224662575823619,0.448830409356725,1,0.116589349920605,0.0279329608938547,0.0819672131147541,"955",-81,8
"ngal1298","Star Mountain","nucl1709","Papunesia","Asia",0.8,0.0157671554967902,0.0000119047619047619,5,"agamy","no",NA,"unilineal",0.000124662542073608,0.530701754385965,0.208333333333333,0.517005231500873,1,1,"993",141,-5
"ngan1291","Nganasan","ural1272","Eurasia","Asia",0.4,0.0000195388523294247,0.000000595238095238095,0,"endogamy","no",0,"non-unilineal",0.00000591250199546942,0.0766081871345029,0,0.0149203613941543,0.00335195530726257,0.0163934426229508,"63",90,72
"ngan1302","Lalia","atla1278","Africa","Africa",1,0.00693792081463988,0.000261904761904762,6,"exogamy","yes",NA,"unilineal",0.00124966292176124,0.368713450292398,1,0.0189123628142398,0.0301675977653631,0.0163934426229508,"1093",23,-1
"ngas1240","Angas","afro1255","Africa","Africa",1,0.196308086814377,0.000476190476190476,7,NA,NA,1,"unilineal",0.000687162731917422,0.374853801169591,1,0.0604870329858802,0.145251396648045,0.0983606557377049,"911",9,9
"ngba1284","Bwaka","atla1278","Africa","Africa",1,0.015745347966607,0.000107857142857143,9,"exogamy","yes",1,"unilineal",0.00224966325926135,0.416374269005848,1,0.0380125151525025,0.0614525139664804,0.0327868852459016,"1032",19,3
"ngil1242","Mesakin","narr1279","Africa","Africa",0.8,0.00444092785305915,0.0000452380952380952,6,"agamy","no",1,"unilineal",0.0000746625251986023,0.238304093567251,1,0.0696678705198211,0.0525139664804469,0.163934426229508,"915",30,11
"ngiz1242","Ngizim","afro1255","Africa","Africa",0.8,0.0455479992260443,0.0000952380952380952,6,"exogamy","yes",NA,"unilineal",0.000262162588479874,0.268713450292398,1,0.0222318096288328,0.232402234636872,0.0819672131147541,"912",10,12
